Lien,Kilomètrage,Couleur,Etat,Boite,Année,Cylindré,Marque,Gamme,Puissance,Carrosserie,Carburant,Prix
https://www.tayara.tn/item/640b40abff75361c11d755a2/,148000,Noir,Avec kilométrage,Manuelle,2009,1.6L,Renault,Megane,7,Berline,Essence,27
https://www.tayara.tn/item/640b3f76ff75361c11d75554/,207000,Blanc,Avec kilométrage,Manuelle,2010,1.5L,Renault,Megane,6,Berline,Diesel,27
https://www.tayara.tn/item/640b38ffff75361c11d75349/,196000,Noir,Avec kilométrage,Automatique,2014,1.6L,BMW,Serie 3,7,Berline,Essence,60
https://www.tayara.tn/item/640b35d2ff75361c11d75253/,31000,Autre,Avec kilométrage,Manuelle,2020,1.2L,Kia,Picanto,4,Berline,Essence,38
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
https://www.tayara.tn/item/640b1c7fff75361c11d74bff/,146000,Noir,Avec kilométrage,Automatique,2015,1.6L,Peugeot,508,9,Berline,Essence,55
https://www.tayara.tn/item/640b082fff75361c11d74628/,194000,Noir,Avec kilométrage,Automatique,2010,2.0L,Mercedes-Benz,Classe E,11,Berline,Essence,60
https://www.tayara.tn/item/640affb3ff75361c11d742f4/,140,Blanc,Avec kilométrage,Manuelle,2017,1.1L,Fiat,Grande Punto,4,Berline,Essence,26
https://www.tayara.tn/item/640aff32ff75361c11d742c1/,24000,Bleu,Nouveau,Manuelle,2021,1.2L,Kia,Rio,5,Berline,Essence,63
https://www.tayara.tn/item/640ae402ff75361c11d7398b/,220000,Vert,Avec kilométrage,Manuelle,2009,1.6L,Peugeot,207,5,Berline,Diesel,22
https://www.tayara.tn/item/640abc94ff75361c11d73595/,325000,Noir,Avec kilométrage,Manuelle,2005,1.6L,Audi,A4,7,Berline,Essence,20
https://www.tayara.tn/item/640a4d6cff75361c11d72fcf/,360000,Gris,Avec kilométrage,Manuelle,2008,1.6L,Peugeot,407 SW,6,Berline,Diesel,19
https://www.tayara.tn/item/640a46c2ff75361c11d72e89/,50000,Blanc,Avec kilométrage,Manuelle,1953,>4.0L,Peugeot,403,7,Berline,Essence,17
https://www.tayara.tn/item/640a3f2bff75361c11d72ccf/,226000,Gris,Avec kilométrage,Manuelle,1996,1.9L,Volkswagen,Golf,6,Berline,Diesel,11
https://www.tayara.tn/item/640a3df3ff75361c11d72c7a/,139000,Blanc,Avec kilométrage,Manuelle,2018,1.2L,Citroen,C-Elysée,5,Berline,Essence,24
,,,,,,,,,,,,
https://www.tayara.tn/item/640a3c7bff75361c11d72c2d/,700000,Jaune,Avec kilométrage,Manuelle,2015,2.0L,Seat,Toledo,5,Berline,Diesel,12
https://www.tayara.tn/item/640a3661ff75361c11d72ae4/,300,Noir,Avec kilométrage,Automatique,2011,2.0L,BMW,Serie 5,10,Berline,Diesel,95
https://www.tayara.tn/item/640a340eff75361c11d72a61/,240000,Blanc,Avec kilométrage,Manuelle,2017,3.0L,Peugeot,Boxer,240,Berline,Diesel,27
https://www.tayara.tn/item/640a30baff75361c11d729d2/,65000,Gris,Avec kilométrage,Manuelle,2014,1.2L,Mazda,2,5,Berline,Essence,32
https://www.tayara.tn/item/640a2fe9ff75361c11d729b6/,300000,Gris,Avec kilométrage,Automatique,2010,1.2L,Renault,Symbol,4,Berline,Essence,23
https://www.tayara.tn/item/640a2f06ff75361c11d72996/,150000,Bleu,Avec kilométrage,Manuelle,2018,1.5L,Renault,Megane,90,Berline,Diesel,60
https://www.tayara.tn/item/640a2a72ff75361c11d728de/,250,Noir,Avec kilométrage,Manuelle,2006,1.6L,Renault,Megane,1.6,Berline,Diesel,18
https://www.tayara.tn/item/640a25b6ff75361c11d72810/,84000,Argent,Avec kilométrage,Manuelle,2020,1.4L,Renault,Megane,6,Berline,Essence,56
https://www.tayara.tn/item/640a1097ff75361c11d7243f/,45000,Gris,Avec kilométrage,Manuelle,2022,1.5L,Dacia,Dokker,6,Berline,Diesel,15
,,,,,,,,,,,,
https://www.tayara.tn/item/6409e564ff75361c11d7180a/,600,Blanc,Avec kilométrage,Manuelle,1995,1.6L,Volkswagen,Transporter,8,Berline,Diesel,16
,,,,,,,,,,,,
https://www.tayara.tn/item/6409dac4ff75361c11d71481/,250000,Noir,Avec kilométrage,Manuelle,1996,2.5L,BMW,Serie 5,7,Berline,Diesel,26
https://www.tayara.tn/item/6409d762ff75361c11d713bf/,191,Blanc,Avec kilométrage,Manuelle,2015,1.2L,Fiat,Punto,4,Berline,Essence,24
https://www.tayara.tn/item/6409cf24ff75361c11d71202/,300000,Blanc,Avec kilométrage,Manuelle,2014,1.6L,Volkswagen,Caddy,5,Berline,Diesel,26
https://www.tayara.tn/item/6409cddcff75361c11d711ac/,50000,Gris,Nouveau,Manuelle,2020,1.2L,Hyundai,I 10,5,Berline,Essence,34
https://www.tayara.tn/item/6409c311ff75361c11d70ebb/,231000,Noir,Avec kilométrage,Manuelle,2005,1.4L,Chevrolet,Aveo,5,Berline,Essence,11
https://www.tayara.tn/item/6409be6dff75361c11d70d57/,11111111,Noir,Avec kilométrage,Manuelle,2014,1.2L,Hyundai,I 10,5,Berline,Essence,25
https://www.tayara.tn/item/6409b38fff75361c11d7091e/,155000,Bleu,Avec kilométrage,Manuelle,2013,1.2L,Kia,Rio,5,Berline,Essence,27
https://www.tayara.tn/item/6409b2dfff75361c11d708dc/,170000,Noir,Avec kilométrage,Manuelle,2014,1.2L,Renault,Symbol,5,Berline,Essence,27
,,,,,,,,,,,,
https://www.tayara.tn/item/635c52a2f639c7c2bc1ab20c/,76000,Blanc,Avec kilométrage,Automatique,2020,1.4L,Audi,A5,8,Berline,Essence,148
,,,,,,,,,,,,
,,,,,,,,,,,,
https://www.tayara.tn/item/64099f38ff75361c11d701b4/,260000,Gris,Avec kilométrage,Manuelle,2014,1.2L,Renault,Clio,5,Berline,Essence,37
,,,,,,,,,,,,
https://www.tayara.tn/item/64095196ff75361c11d6f9ab/,200000,Noir,Avec kilométrage,Automatique,2008,1.8L,Mercedes-Benz,Classe C Coupe,11,Berline,Essence,46
https://www.tayara.tn/item/64091d99ff75361c11d6f853/,250000,Noir,Nouveau,Manuelle,2007,1.6L,Volkswagen,Passat,7,Berline,Essence,31
https://www.tayara.tn/item/64091537ff75361c11d6f7c1/,73000,Noir,Nouveau,Manuelle,2018,1.7L,Kia,Sportage,7,Berline,Diesel,89
,,,,,,,,,,,,
https://www.tayara.tn/item/6409120dff75361c11d6f768/,90000,Blanc,Nouveau,Manuelle,2019,1.6L,Citroen,Berlingo,5,Berline,Diesel,53
https://www.tayara.tn/item/64091000ff75361c11d6f71e/,80000,Blanc,Nouveau,Automatique,2020,1.6L,Kia,Sportage,7,Berline,Diesel,113
https://www.tayara.tn/item/6408f11aff75361c11d6f1b5/,70000,Noir,Avec kilométrage,Manuelle,2018,1.5L,Autres,Autres,5,Berline,Essence,34
https://www.tayara.tn/item/6408ea2cff75361c11d6f06f/,-263,Gris,Nouveau,Manuelle,2006,1.1L,Peugeot,206,-4,Berline,Essence,18
https://www.tayara.tn/item/6408d8acff75361c11d6ecb5/,325000,Blanc,Avec kilométrage,Manuelle,2008,1.3L,Opel,Astra,5,Berline,Diesel,19
https://www.tayara.tn/item/6408d600ff75361c11d6ec33/,134000,Blanc,Avec kilométrage,Automatique,2017,1.2L,Hyundai,I 10,5,Berline,Essence,35
https://www.tayara.tn/item/6408d0c1ff75361c11d6eafd/,150000,Noir,Nouveau,Manuelle,2017,1.4L,Volkswagen,Golf,6,Berline,Diesel,68
https://www.tayara.tn/item/6408d05eff75361c11d6eae3/,100,Gris,Avec kilométrage,Manuelle,2009,1.6L,Citroen,Berlingo,6,Berline,Diesel,25
https://www.tayara.tn/item/6408c4cdff75361c11d6e8e2/,0,Noir,Avec kilométrage,Manuelle,2000,>4.0L,Opel,Agila,4,Berline,Essence,10
https://www.tayara.tn/item/6408bd99ff75361c11d6e735/,385,Autre,Avec kilométrage,Manuelle,2005,1.4L,Fiat,Siena,5,Berline,Essence,15
https://www.tayara.tn/item/6408b612ff75361c11d6e536/,16000,Noir,Avec kilométrage,Manuelle,2021,1.2L,Geely,GK-GL,6,Berline,Essence,33
https://www.tayara.tn/item/6408ada3ff75361c11d6e31c/,248000,Autre,Avec kilométrage,Manuelle,2011,1.2L,Volkswagen,Jetta,6,Berline,Essence,41
https://www.tayara.tn/item/6408ac17ff75361c11d6e295/,350000,Noir,Avec kilométrage,Automatique,2011,1.6L,Peugeot,508,6,Berline,Diesel,39
https://www.tayara.tn/item/6408a542ff75361c11d6e07f/,890,Jaune,Avec kilométrage,Manuelle,2015,1.6L,Peugeot,301,5,Berline,Diesel,18
,,,,,,,,,,,,
https://www.tayara.tn/item/6408a4c0ff75361c11d6e05e/,258000,Noir,Avec kilométrage,Manuelle,1998,2.2L,Mercedes-Benz,Classe E,7,Berline,Diesel,29
https://www.tayara.tn/item/6408a039ff75361c11d6df09/,138000,Noir,Avec kilométrage,Manuelle,2013,1.2L,Fiat,Grande Punto,4,Berline,Essence,22
https://www.tayara.tn/item/6408940aff75361c11d6db0f/,40000,Bleu,Avec kilométrage,Manuelle,2019,1.4L,Renault,Megane,7,Berline,Essence,66
https://www.tayara.tn/item/64088f37ff75361c11d6d995/,250,Noir,Avec kilométrage,Manuelle,20067,1.6L,Renault,Megane,7,Berline,Essence,23
https://www.tayara.tn/item/6408838eff75361c11d6d5ef/,200,Gris,Nouveau,Manuelle,2009,1.6L,Peugeot,407,6,Berline,Diesel,22
https://www.tayara.tn/item/635fefbe312ac9402874d7e8/,169000,Noir,Avec kilométrage,Manuelle,2014,1.6L,BMW,Serie 3 GT,7,Berline,Essence,52
https://www.tayara.tn/item/63f4900065dd27f8563db678/,118000,Blanc,Avec kilométrage,Automatique,2014,2.0L,BMW,Serie 2,10,Berline,Essence,98
https://www.tayara.tn/item/640876c2ff75361c11d6d279/,170000,Gris,Avec kilométrage,Manuelle,2017,1.2L,Kia,Rio,5,Berline,Essence,41
https://www.tayara.tn/item/64087590ff75361c11d6d237/,300000,Gris,Avec kilométrage,Manuelle,2007,1.6L,Volkswagen,Jetta,7,Berline,Essence,31
https://www.tayara.tn/item/64086dc4ff75361c11d6cfe4/,181,Blanc,Nouveau,Manuelle,2011,1.2L,Ford,Fiesta,5,Berline,Essence,23
https://www.tayara.tn/item/64086d24ff75361c11d6cfa3/,128000,Gris,Avec kilométrage,Manuelle,2018,1.6L,Chevrolet,Cruze,7,Berline,Essence,39
https://www.tayara.tn/item/6405b0a98575ab54182ddb96/,100000,Noir,Avec kilométrage,Automatique,2018,1.4L,Skoda,Octavia,8,Berline,Essence,65
https://www.tayara.tn/item/64086a4eff75361c11d6ce8d/,207000,Beige,Avec kilométrage,Manuelle,2007,1.6L,Peugeot,407,6,Berline,Diesel,24
https://www.tayara.tn/item/63f09de730c4f61e51345547/,184000,Noir,Avec kilométrage,Automatique,2006,1.6L,BMW,Serie 7,15,Berline,Diesel,49
https://www.tayara.tn/item/63ef3dab30c4f61e51343499/,200000,Blanc,Avec kilométrage,Manuelle,2011,1.6L,Audi,A4,7,Berline,Essence,37
https://www.tayara.tn/item/64085d7cff75361c11d6c9bc/,29000,Gris,Avec kilométrage,Manuelle,2021,1.2L,Renault,Clio,4,Berline,Essence,45
https://www.tayara.tn/item/64085c38ff75361c11d6c949/,120000,Noir,Avec kilométrage,Manuelle,2016,1.2L,Audi,A3,6,Berline,Essence,56
https://www.tayara.tn/item/63b406218904729b1d9f2d2e/,75000,Noir,Avec kilométrage,Automatique,2009,3.0L,Mercedes-Benz,Classe SLS,19,Berline,Essence,88
,,,,,,,,,,,,
https://www.tayara.tn/item/64084941ff75361c11d6c301/,19500,Gris,Avec kilométrage,Manuelle,2021,<1.0L,Renault,Clio,4,Berline,Essence,47
https://www.tayara.tn/item/64084482ff75361c11d6c191/,365000,Bleu,Avec kilométrage,Manuelle,1991,2.0L,lancia,Delta,5,Berline,Diesel,11
https://www.tayara.tn/item/634303bc32140be961ae2ad5/,179000,Noir,Nouveau,Automatique,2011,1.6L,Volkswagen,Passat CC,8,Berline,Essence,32
https://www.tayara.tn/item/640840feff75361c11d6c0d7/,200000,Bleu,Avec kilométrage,Manuelle,2006,1.4L,Volkswagen,Polo,4,Berline,Essence,16
https://www.tayara.tn/item/64083cf4ff75361c11d6c023/,274000,Noir,Nouveau,Manuelle,2007,1.9L,Volkswagen,Passat CC,6,Berline,Diesel,28
https://www.tayara.tn/item/6408388eff75361c11d6bf4f/,151000,Noir,Avec kilométrage,Manuelle,2016,1.2L,Citroen,C-Elysée,5,Berline,Essence,26
https://www.tayara.tn/item/6407d9d6ff75361c11d6bc4a/,210,Noir,Nouveau,Manuelle,2012,1.6L,Citroen,Berlingo,5,Berline,Diesel,25
https://www.tayara.tn/item/6407c326ff75361c11d6ba8c/,105000,Blanc,Avec kilométrage,Manuelle,2014,1.4L,Peugeot,308,5,Berline,Essence,42
https://www.tayara.tn/item/6407bdd3ff75361c11d6b9ee/,190000,Blanc,Nouveau,Manuelle,2012,2.0L,Mercedes-Benz,Classe C,7,Berline,Diesel,66
https://www.tayara.tn/item/6407af29ff75361c11d6b805/,248000,Noir,Avec kilométrage,Manuelle,2010,1.6L,Volkswagen,Golf 6,5,Berline,Diesel,38
https://www.tayara.tn/item/640797d3ff75361c11d6b3b6/,150,Noir,Avec kilométrage,Automatique,2010,1.8L,Audi,A4,7,Berline,Essence,27
https://www.tayara.tn/item/640794acff75361c11d6b2e3/,116741,Gris,Nouveau,Manuelle,2012,1.6L,Peugeot,308 SW,6,Berline,Essence,27
https://www.tayara.tn/item/6404f1998575ab54182dd134/,50000,Noir,Avec kilométrage,Automatique,2019,1.2L,Volkswagen,Golf 7,6,Berline,Essence,75
,,,,,,,,,,,,
https://www.tayara.tn/item/64077d96ff75361c11d6ae94/,50000,Noir,Non dédouanné,Manuelle,2019,1.8L,Mercedes-Benz,Classe GLA,7,Berline,Essence,125
https://www.tayara.tn/item/64077362ff75361c11d6ac70/,233,Blanc,Avec kilométrage,Manuelle,2010,<1.0L,Volkswagen,Caddy,8,Berline,Diesel,20
https://www.tayara.tn/item/64076f25ff75361c11d6aba8/,140000,Noir,Avec kilométrage,Manuelle,2014,<1.0L,Citroen,C-Elysée,5,Berline,Essence,28
https://www.tayara.tn/item/6407679eff75361c11d6a99e/,204,Noir,Avec kilométrage,Manuelle,2008,1.3L,Volkswagen,Polo,5,Berline,Essence,21
https://www.tayara.tn/item/64075b2bff75361c11d6a6b5/,132000,Gris,Avec kilométrage,Manuelle,2011,1.4L,Kia,Rio,6,Berline,Essence,27
https://www.tayara.tn/item/64075086ff75361c11d6a345/,160000,Noir,Avec kilométrage,Manuelle,2012,>4.0L,Chevrolet,Cruze,7,Berline,Essence,25
https://www.tayara.tn/item/6407501cff75361c11d6a32d/,66000,Autre,Nouveau,Manuelle,2020,1.2L,Suzuki,Maruti,5,Berline,Essence,35
https://www.tayara.tn/item/64074f93ff75361c11d6a302/,190000,Bleu,Avec kilométrage,Manuelle,2017,1.2L,Ford,Focus,6,Berline,Essence,31
https://www.tayara.tn/item/64074dbaff75361c11d6a281/,282000,Gris,Avec kilométrage,Manuelle,2005,1.6L,Peugeot,407,6,Berline,Diesel,24
https://www.tayara.tn/item/64074b8cff75361c11d6a1e8/,225000,Noir,Avec kilométrage,Manuelle,2009,1.6L,Citroen,C5,6,Berline,Diesel,25
,,,,,,,,,,,,
https://www.tayara.tn/item/64074682ff75361c11d6a088/,200,Rouge,Avec kilométrage,Manuelle,2007,1.4L,Citroen,C4,6,Berline,Essence,19
https://www.tayara.tn/item/640740f6ff75361c11d69ecc/,132000,Rouge,Avec kilométrage,Manuelle,2013,1.2L,Renault,Clio,5,Berline,Essence,34
https://www.tayara.tn/item/64073ee6ff75361c11d69e25/,1,Noir,Avec kilométrage,Manuelle,2012,1.6L,Seat,Exeo,7,Berline,Essence,21
https://www.tayara.tn/item/64073cb7ff75361c11d69d49/,387000,Noir,Avec kilométrage,Manuelle,2002,2.0L,Mercedes-Benz,Classe C,7,Berline,Diesel,27
https://www.tayara.tn/item/6407324dff75361c11d699c8/,112000,Rouge,Avec kilométrage,Manuelle,2015,<1.0L,Ford,Focus,3,Berline,Essence,41
,,,,,,,,,,,,
https://www.tayara.tn/item/64072b83ff75361c11d697e6/,11111,Gris,Avec kilométrage,Manuelle,2023,<1.0L,Citroen,Berlingo,220000,Berline,Diesel,15
https://www.tayara.tn/item/640727d2ff75361c11d696bc/,189000,Gris,RS,Automatique,2012,1.6L,Mercedes-Benz,Classe C,9,Berline,Essence,189000
https://www.tayara.tn/item/6407232bff75361c11d6953f/,150000,Noir,Avec kilométrage,Manuelle,2017,1.6L,Volkswagen,Passat,7,Berline,Essence,52
https://www.tayara.tn/item/6407175fff75361c11d69128/,250,Gris,Avec kilométrage,Manuelle,2006,1.2L,Fiat,Siena,5,Berline,Essence,18
https://www.tayara.tn/item/64070845ff75361c11d68b58/,203000,Autre,Avec kilométrage,Manuelle,2004,1.6L,BMW,Serie 3,7,Berline,Essence,26
https://www.tayara.tn/item/64070652ff75361c11d68ab3/,270000,Bleu,Avec kilométrage,Manuelle,2010,>4.0L,Citroen,Berlingo,7,Berline,Diesel,21
https://www.tayara.tn/item/6406f7248575ab54182df989/,55000,Noir,Nouveau,Automatique,2021,1.6L,Autres,Autres,9,Berline,Essence,90
https://www.tayara.tn/item/6406e5de07b6d5262f849e49/,142410,Blanc,Avec kilométrage,Manuelle,2017,1.8L,Chery,A3,6,Berline,Essence,35
https://www.tayara.tn/item/64065b228575ab54182df3c7/,128000,Noir,Nouveau,Automatique,2018,1.6L,Volkswagen,Golf 7,6,Berline,Diesel,68
https://www.tayara.tn/item/64065aa907b6d5262f849a93/,230000,Noir,Avec kilométrage,Manuelle,2011,1.6L,Volkswagen,Passat,5,Berline,Diesel,45
https://www.tayara.tn/item/6406586d8575ab54182df38a/,250000,Blanc,Avec kilométrage,Manuelle,2009,2.0L,Audi,A4,8,Berline,Diesel,43
https://www.tayara.tn/item/64064e7d07b6d5262f84993e/,91000,Blanc,Nouveau,Manuelle,2019,1.2L,Peugeot,301,5,Berline,Essence,29
https://www.tayara.tn/item/640647668575ab54182df191/,198000,Gris,Avec kilométrage,Manuelle,2007,<1.0L,Volkswagen,Polo,4,Berline,Essence,19
https://www.tayara.tn/item/64063ae707b6d5262f8496cd/,155000,Noir,Nouveau,Automatique,2018,2.2L,Mercedes-Benz,Classe C,9,Berline,Diesel,148
https://www.tayara.tn/item/640639f307b6d5262f8496b1/,68000,Bleu,Avec kilométrage,Automatique,2018,1.5L,Berline,Essence,7,Autres,Autres,68
https://www.tayara.tn/item/640624648575ab54182dedee/,200000,Rouge,Avec kilométrage,Manuelle,2017,1.2L,Peugeot,208,5,Berline,Essence,25
https://www.tayara.tn/item/64061c6107b6d5262f8493bd/,184,Gris,Avec kilométrage,Manuelle,1990,1.4L,Fiat,Uno,7,Berline,Essence,11
https://www.tayara.tn/item/640617118575ab54182dec9c/,97000,Gris,Avec kilométrage,Manuelle,2017,1.4L,Volkswagen,Passat,7,Berline,Essence,76
https://www.tayara.tn/item/640606de07b6d5262f84910c/,214,Noir,Avec kilométrage,Manuelle,2013,1.2L,Ford,Fiesta,5,Berline,Essence,32
https://www.tayara.tn/item/6405ffa407b6d5262f848fd7/,160000,Gris,Avec kilométrage,Manuelle,2013,3.0L,Renault,Clio,5,Berline,Essence,36
https://www.tayara.tn/item/6405fa6607b6d5262f848f06/,133000,Gris,Avec kilométrage,Manuelle,2014,1.2L,Citroen,C-Elysée,5,Berline,Essence,24
https://www.tayara.tn/item/6405f5e18575ab54182de780/,320,Blanc,Avec kilométrage,Manuelle,2014,2.0L,Peugeot,Partner,8,Berline,Diesel,19
https://www.tayara.tn/item/6405f4e28575ab54182de75b/,15000,Noir,Avec kilométrage,Manuelle,2014,1.4L,Volkswagen,Jetta,7,Berline,Essence,43
https://www.tayara.tn/item/6405f0158575ab54182de6a2/,246000,Doré,Avec kilométrage,Manuelle,2007,1.2L,Renault,Clio,5,Berline,Essence,17
https://www.tayara.tn/item/6405e5e507b6d5262f848bc7/,280,Noir,Avec kilométrage,Manuelle,2009,1.6L,Ford,Focus C-MAX,6,Berline,Essence,22
,,,,,,,,,,,,
https://www.tayara.tn/item/63e4cc44322f7af7daaad0c7/,136000,Gris,Nouveau,Manuelle,2017,1.4L,Volkswagen,Passat CC,7,Berline,Essence,65
https://www.tayara.tn/item/6405e1cc07b6d5262f848b3a/,104000,Noir,Avec kilométrage,Manuelle,2020,<1.0L,Renault,Clio,5,Berline,Essence,38
https://www.tayara.tn/item/6405d7748575ab54182de2ce/,370,Blanc,Avec kilométrage,Manuelle,2012,1.6L,Citroen,Berlingo,5,Berline,Diesel,28
https://www.tayara.tn/item/6405d69507b6d5262f84898d/,0,Blanc,Avec kilométrage,Automatique,2012,1.6L,Peugeot,508,7,Berline,Essence,32
https://www.tayara.tn/item/6405d5388575ab54182de26a/,0,Noir,Avec kilométrage,Manuelle,2009,1.6L,Peugeot,407,6,Berline,Diesel,25
https://www.tayara.tn/item/6405c0388575ab54182ddec3/,380,Noir,Avec kilométrage,Automatique,1997,2.2L,Mercedes-Benz,210,11,Berline,Essence,17
https://www.tayara.tn/item/6405c02907b6d5262f8485c7/,387000,Gris,Avec kilométrage,Manuelle,2002,1.6L,Audi,A4,7,Berline,Essence,23
https://www.tayara.tn/item/6405b97007b6d5262f84844b/,141000,Noir,Avec kilométrage,Automatique,2012,2.0L,Audi,A6,12,Berline,Essence,91
https://www.tayara.tn/item/6405b85107b6d5262f848407/,100000,Gris,Avec kilométrage,Manuelle,2016,1.2L,Seat,Leon,6,Berline,Essence,48
https://www.tayara.tn/item/63a7348e25c79fc72be1b8b1/,67000,Bleu,Avec kilométrage,Manuelle,2017,1.2L,Ford,Focus,6,Berline,Essence,48
https://www.tayara.tn/item/6405af0407b6d5262f848224/,138000,Marron,Avec kilométrage,Manuelle,20145,1.2L,Volkswagen,Golf 7,5,Berline,Essence,67
https://www.tayara.tn/item/6405aa3407b6d5262f84813c/,157000,Blanc,Nouveau,Manuelle,2013,1.6L,Peugeot,208,4,Berline,Diesel,32
https://www.tayara.tn/item/64059d4807b6d5262f847f06/,4446,Noir,Nouveau,Manuelle,2005,2.0L,Volkswagen,Passat,8,Berline,Diesel,48
https://www.tayara.tn/item/6405970a8575ab54182dd7c6/,500000,Noir,Avec kilométrage,Manuelle,1999,1.6L,Audi,A4,7,Berline,Essence,13
https://www.tayara.tn/item/640560bb07b6d5262f847d3b/,278000,Noir,Avec kilométrage,Automatique,2005,2.0L,Mercedes-Benz,Classe C,12,Berline,Essence,36
https://www.tayara.tn/item/640506028575ab54182dd346/,90000,Noir,Avec kilométrage,Manuelle,2014,1.2L,Renault,Clio,5,Berline,Essence,34
https://www.tayara.tn/item/6404f9b107b6d5262f84785b/,31000,Gris,Avec kilométrage,Automatique,2021,1.6L,Honda,City,6,Berline,Essence,73
https://www.tayara.tn/item/6404f5608575ab54182dd199/,252000,Gris,Nouveau,Manuelle,2009,1.6L,Citroen,C4,6,Berline,Diesel,25
https://www.tayara.tn/item/6404eb548575ab54182dd06a/,136000,Blanc,Nouveau,Manuelle,2014,1.6L,Kia,Cerato,7,Berline,Essence,53
https://www.tayara.tn/item/6404d6e807b6d5262f847490/,151000,Noir,Avec kilométrage,Automatique,2009,2.0L,BMW,Serie 5,9,Berline,Essence,62
https://www.tayara.tn/item/6404cd418575ab54182dcd11/,221000,Gris,Avec kilométrage,Manuelle,2007,1.6L,Renault,Clio,5,Berline,Essence,23
https://www.tayara.tn/item/6404cbf28575ab54182dcce0/,0,Gris,Nouveau,Manuelle,2011,1.4L,Volkswagen,Golf,5,Berline,Essence,0
https://www.tayara.tn/item/6404cb9c8575ab54182dccd7/,145000,Bleu,Avec kilométrage,Automatique,2012,1.9L,Mazda,6,9,Berline,Essence,35
https://www.tayara.tn/item/6404ca968575ab54182dccbb/,125000,Blanc,Avec kilométrage,Automatique,2017,1.7L,Kia,Sportage,7,Berline,Diesel,94
https://www.tayara.tn/item/6404c37507b6d5262f84721c/,540000,Noir,Avec kilométrage,Manuelle,2007,1.6L,Peugeot,407 SW,6,Berline,Diesel,15
https://www.tayara.tn/item/6404c0ed8575ab54182dcb68/,102000,Autre,Avec kilométrage,Manuelle,2019,1.2L,Skoda,Fabia,4,Berline,Essence,36
https://www.tayara.tn/item/6404bdf58575ab54182dcb0a/,270000,Noir,Avec kilométrage,Manuelle,2002,1.4L,Peugeot,206,4,Berline,Essence,15
https://www.tayara.tn/item/6404a65407b6d5262f846ed5/,370000,Blanc,Avec kilométrage,Manuelle,2011,2.0L,Peugeot,Boxer,7,Berline,Diesel,23
https://www.tayara.tn/item/6404a3ec07b6d5262f846e96/,80000,Gris,Avec kilométrage,Manuelle,2003,3.0L,Volkswagen,Polo,5,Berline,Essence,15
https://www.tayara.tn/item/6404a2cd07b6d5262f846e71/,122000,Gris,Avec kilométrage,Manuelle,2005,1.2L,Fiat,Siena,5,Berline,Essence,17
https://www.tayara.tn/item/6404a06207b6d5262f846e19/,12000,Noir,Pièces manquantes,Automatique,2020,1.2L,Volkswagen,Golf,7,Berline,Essence,29
https://www.tayara.tn/item/64049bdc07b6d5262f846dac/,182000,Gris,Avec kilométrage,Manuelle,2012,2.0L,Volkswagen,Passat CC,7,Berline,Diesel,48
https://www.tayara.tn/item/640496fc07b6d5262f846d25/,297,Noir,Avec kilométrage,Manuelle,1997,1.8L,Mercedes-Benz,Classe C,8,Berline,Essence,13
https://www.tayara.tn/item/6404955007b6d5262f846cef/,136000,Gris,Nouveau,Automatique,2019,1.6L,Volkswagen,Golf,6,Berline,Diesel,78
https://www.tayara.tn/item/640492cc07b6d5262f846c9e/,140000,Blanc,Avec kilométrage,Manuelle,2017,1.2L,Fiat,Grande Punto,4,Berline,Essence,24
https://www.tayara.tn/item/63f3b22530c4f61e513499be/,111,Bleu,Avec kilométrage,Manuelle,2017,1.6L,Mazda,MX6,6,Berline,Essence,64
https://www.tayara.tn/item/64048e238575ab54182dc586/,191000,Marron,Avec kilométrage,Manuelle,2013,1.4L,Citroen,C4,6,Berline,Essence,28
https://www.tayara.tn/item/64046d5907b6d5262f8468b4/,11000,Noir,Nouveau,Automatique,2019,1.2L,Renault,Megane,7,Berline,Essence,70
https://www.tayara.tn/item/63e53a20bd9111a805835a98/,156000,Noir,Avec kilométrage,Automatique,2011,1.8L,Mercedes-Benz,Classe C,9,Berline,Essence,58
